record_id,date,year,month,state,port_of_entry,chemical_name,quantity_kg,declared_purpose,importer_name,is_anomaly
PC001361,2021-09-13,2021,9,Maharashtra,Nhava Sheva (JNPT),Ephedrine,42.1,Industrial Solvent,Importer_9111,False
PC001362,2020-01-25,2020,1,Gujarat,Kandla Port,Potassium Permanganate,357.4,Pharmaceutical,Importer_9197,False
PC001363,2022-01-22,2022,1,Gujarat,Mundra Port,Toluene,1042.2,Agrochemical,Importer_4971,False
PC001364,2019-11-05,2019,11,Tamil Nadu,Chennai Port,Potassium Permanganate,259.5,Industrial Solvent,Importer_6569,False
PC001365,2020-10-09,2020,10,West Bengal,Kolkata Port,Acetic Anhydride,358.1,Textile/Dye,Importer_8004,False
PC001366,2023-12-27,2023,12,Delhi,Delhi Air Cargo,Acetic Anhydride,297.6,Agrochemical,Importer_6894,False
PC001367,2020-09-04,2020,9,Gujarat,Kandla Port,Ephedrine,44.6,Agrochemical,Importer_8919,False
PC001368,2019-06-10,2019,6,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,404.2,Industrial Solvent,Importer_7862,False
PC001369,2021-06-12,2021,6,Tamil Nadu,Chennai Port,Acetic Anhydride,510.2,Agrochemical,Importer_6488,False
PC001370,2023-05-06,2023,5,Gujarat,Mundra Port,Pseudoephedrine,70.1,Industrial Solvent,Importer_8965,False
PC001371,2023-12-16,2023,12,Maharashtra,Nhava Sheva (JNPT),Ephedrine,63.2,Pharmaceutical,Importer_3951,False
PC001372,2023-08-03,2023,8,Gujarat,Mundra Port,Potassium Permanganate,204.0,Agrochemical,Importer_1582,False
PC001373,2022-07-02,2022,7,Tamil Nadu,Chennai Port,Piperonal,28.0,Agrochemical,Importer_4680,False
PC001374,2022-07-09,2022,7,Gujarat,Kandla Port,Pseudoephedrine,37.9,Pharmaceutical,Importer_2680,False
PC001375,2024-01-01,2024,1,Gujarat,Mundra Port,Ephedrine,59.5,Industrial Solvent,Importer_7998,False
PC001376,2020-04-03,2020,4,Kerala,Cochin Port,Acetic Anhydride,163.3,Industrial Solvent,Importer_8957,False
PC001377,2023-04-27,2023,4,Maharashtra,Nhava Sheva (JNPT),Piperonal,57.2,Industrial Solvent,Importer_2995,False
PC001378,2021-02-14,2021,2,Kerala,Cochin Port,Ephedrine,54.2,Agrochemical,Importer_8455,False
PC001379,2021-06-17,2021,6,Maharashtra,Nhava Sheva (JNPT),Toluene,798.4,Pharmaceutical,Importer_5527,False
PC001380,2019-02-10,2019,2,Maharashtra,Nhava Sheva (JNPT),Piperonal,38.1,Agrochemical,Importer_1038,False
PC001381,2020-02-11,2020,2,Delhi,Delhi Air Cargo,Piperonal,30.5,Pharmaceutical,Importer_6968,False
PC001382,2021-03-01,2021,3,Tamil Nadu,Chennai Port,Acetic Anhydride,398.1,Pharmaceutical,Importer_9147,False
PC001383,2019-07-02,2019,7,Kerala,Cochin Port,Piperonal,47.0,Agrochemical,Importer_2394,False
PC001384,2024-06-26,2024,6,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,71.9,Agrochemical,Importer_7302,False
PC001385,2022-12-08,2022,12,Kerala,Cochin Port,Acetic Anhydride,500.4,Agrochemical,Importer_6813,False
PC001386,2019-05-08,2019,5,West Bengal,Kolkata Port,Pseudoephedrine,16.2,Agrochemical,Importer_1322,False
PC001387,2022-02-14,2022,2,Gujarat,Kandla Port,Potassium Permanganate,331.8,Textile/Dye,Importer_1403,False
PC001388,2020-05-07,2020,5,Gujarat,Mundra Port,Potassium Permanganate,296.3,Textile/Dye,Importer_7908,False
PC001389,2021-03-08,2021,3,Gujarat,Kandla Port,Ephedrine,60.9,Agrochemical,Importer_3842,False
PC001390,2020-10-27,2020,10,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,351.5,Pharmaceutical,Importer_3219,False
PC001391,2024-12-11,2024,12,Tamil Nadu,Chennai Port,Potassium Permanganate,262.7,Agrochemical,Importer_7938,False
PC001392,2024-07-13,2024,7,Delhi,Delhi Air Cargo,Pseudoephedrine,68.7,Textile/Dye,Importer_6701,False
PC001393,2020-04-20,2020,4,Gujarat,Mundra Port,Piperonal,38.4,Textile/Dye,Importer_8288,False
PC001394,2020-02-04,2020,2,Gujarat,Mundra Port,Piperonal,45.0,Textile/Dye,Importer_7266,False
PC001395,2020-12-12,2020,12,Kerala,Cochin Port,Acetic Anhydride,261.4,Textile/Dye,Importer_6083,False
PC001396,2022-04-27,2022,4,Kerala,Cochin Port,Pseudoephedrine,29.3,Industrial Solvent,Importer_3244,False
PC001397,2023-08-14,2023,8,Kerala,Cochin Port,Ephedrine,450.4,Agrochemical,Importer_7698,True
PC001398,2020-06-27,2020,6,Delhi,Delhi Air Cargo,Toluene,1080.4,Agrochemical,Importer_5690,False
PC001399,2021-08-19,2021,8,Delhi,Delhi Air Cargo,Piperonal,31.8,Agrochemical,Importer_2073,False
PC001400,2021-01-12,2021,1,Gujarat,Kandla Port,Pseudoephedrine,48.6,Agrochemical,Importer_3305,False
