seizure_id,date,year,month,state,district,latitude,longitude,drug_type,quantity_kg,agency
SZ003132,2020-09-12,2020,9,Haryana,Sirsa,29.4181,76.4239,Methamphetamine,2.77,Customs
SZ003133,2024-10-18,2024,10,Odisha,Koraput,20.1501,85.1722,Charas/Hashish,15.0,Customs
SZ003134,2021-02-22,2021,2,Gujarat,Kutch,22.7689,71.6847,Heroin,1.47,State Police
SZ003135,2023-02-02,2023,2,Uttar Pradesh,Agra,26.1795,81.1668,Pharmaceutical Opioids,5.25,BSF
SZ003136,2022-07-05,2022,7,Jammu and Kashmir,Srinagar,33.922,76.2052,Methamphetamine,4.83,BSF
SZ003137,2019-04-07,2019,4,Mizoram,Lunglei,23.1879,92.4472,Charas/Hashish,2.17,NCB
SZ003138,2020-09-11,2020,9,Rajasthan,Barmer,26.9934,74.5288,Cannabis (Ganja),270.21,NCB
SZ003139,2021-02-13,2021,2,Manipur,Churachandpur,24.4672,93.5331,MDMA,1.6,DRI
SZ003140,2018-05-04,2018,5,Gujarat,Ahmedabad,21.9724,70.3962,Poppy Husk,939.01,Customs
SZ003141,2021-01-15,2021,1,Maharashtra,Mumbai,20.1116,75.8047,Cannabis (Ganja),95.54,NCB
SZ003142,2024-03-06,2024,3,Punjab,Gurdaspur,30.7169,75.3166,Cannabis (Ganja),7.25,NCB
SZ003143,2023-05-25,2023,5,Odisha,Koraput,21.6413,84.4921,Cannabis (Ganja),193.28,Customs
SZ003144,2022-06-01,2022,6,West Bengal,Malda,22.3184,87.6457,Heroin,6.68,BSF
SZ003145,2020-05-04,2020,5,Delhi,South Delhi,28.5737,76.935,MDMA,1.34,NCB
SZ003146,2020-09-10,2020,9,Telangana,Warangal,17.8357,79.7089,Cannabis (Ganja),6.75,NCB
SZ003147,2019-03-13,2019,3,Gujarat,Surat,22.8322,71.3896,Methamphetamine,6.48,State Police
SZ003148,2023-11-19,2023,11,Mizoram,Lunglei,23.4406,92.3907,Opium,34.89,State Police
SZ003149,2021-07-01,2021,7,Mizoram,Aizawl,22.9212,92.1664,Methamphetamine,2.24,NCB
SZ003150,2023-09-22,2023,9,Maharashtra,Nashik,19.5511,76.1869,Cannabis (Ganja),222.03,State Police
SZ003151,2018-05-19,2018,5,Tamil Nadu,Chennai,11.3353,79.0903,Methamphetamine,6.06,NCB
SZ003152,2023-05-12,2023,5,Kerala,Thiruvananthapuram,10.3294,75.5604,Charas/Hashish,1.0,Customs
SZ003153,2024-02-19,2024,2,Karnataka,Bengaluru Urban,15.9319,75.2662,Opium,59.93,DRI
SZ003154,2019-03-06,2019,3,Manipur,Chandel,24.777,93.5904,Methamphetamine,23.25,Coast Guard
SZ003155,2022-07-23,2022,7,Rajasthan,Bikaner,26.968,74.581,Pharmaceutical Opioids,9.15,Coast Guard
SZ003156,2018-04-19,2018,4,Rajasthan,Jaisalmer,27.1352,74.5822,Opium,5.57,NCB
SZ003157,2021-03-15,2021,3,Gujarat,Surat,22.4233,70.8623,MDMA,0.6,State Police
SZ003158,2020-02-22,2020,2,Haryana,Gurugram,29.3141,76.5316,Heroin,12.01,State Police
SZ003159,2022-10-14,2022,10,Bihar,Patna,25.3505,85.1413,Cannabis (Ganja),208.42,State Police
SZ003160,2018-08-13,2018,8,Gujarat,Porbandar,23.0503,71.461,MDMA,2.11,NCB
SZ003161,2022-10-06,2022,10,Andhra Pradesh,Guntur,15.5342,79.1924,Opium,0.48,State Police
SZ003162,2019-05-02,2019,5,Jammu and Kashmir,Jammu,33.8302,76.3825,Methamphetamine,15.08,State Police
SZ003163,2019-10-22,2019,10,Odisha,Bhubaneswar,20.2891,85.7694,Cocaine,3.85,State Police
SZ003164,2021-01-08,2021,1,Delhi,East Delhi,28.3231,77.0946,Heroin,0.08,Customs
SZ003165,2018-08-15,2018,8,Tamil Nadu,Tirunelveli,10.8492,79.3455,Cocaine,1.55,Customs
SZ003166,2022-08-12,2022,8,Bihar,Gaya,25.6256,85.9358,Pharmaceutical Opioids,2.46,BSF
SZ003167,2021-03-14,2021,3,Kerala,Kozhikode,10.8706,77.0629,Methamphetamine,7.22,State Police
SZ003168,2023-04-10,2023,4,Rajasthan,Kota,27.747,73.9205,Cannabis (Ganja),523.46,State Police
SZ003169,2020-09-25,2020,9,Manipur,Imphal East,25.131,93.4494,Methamphetamine,7.98,Coast Guard
SZ003170,2018-07-01,2018,7,Delhi,South Delhi,28.9799,77.5696,Heroin,4.6,Customs
SZ003171,2024-12-11,2024,12,Uttar Pradesh,Kanpur,26.8315,80.3427,Methamphetamine,7.79,NCB
SZ003172,2023-12-21,2023,12,Telangana,Warangal,18.8594,79.049,Pharmaceutical Opioids,6.87,Customs
SZ003173,2020-04-18,2020,4,Delhi,New Delhi,28.9358,77.7432,Heroin,3.15,NCB
SZ003174,2022-04-19,2022,4,Punjab,Ferozepur,30.7162,75.31,Opium,9.54,BSF
SZ003175,2024-07-15,2024,7,West Bengal,Malda,23.505,88.4311,Heroin,0.26,NCB
SZ003176,2022-06-04,2022,6,Manipur,Imphal West,25.2416,94.3261,MDMA,1.33,NCB
SZ003177,2020-09-06,2020,9,Tamil Nadu,Madurai,11.5133,78.3609,MDMA,1.65,Customs
SZ003178,2020-06-08,2020,6,Tamil Nadu,Coimbatore,10.6397,79.2588,Cannabis (Ganja),49.59,NCB
SZ003179,2023-02-12,2023,2,Madhya Pradesh,Gwalior,22.4086,77.9865,Cocaine,0.94,State Police
SZ003180,2018-09-22,2018,9,Karnataka,Mangaluru,15.1323,76.4854,Cannabis (Ganja),64.54,State Police
SZ003181,2020-08-18,2020,8,Telangana,Khammam,18.0753,79.6151,Charas/Hashish,13.15,Customs
SZ003182,2023-07-12,2023,7,Gujarat,Bhavnagar,21.5659,71.4725,Heroin,3.34,NCB
SZ003183,2024-05-03,2024,5,Rajasthan,Jodhpur,26.3414,74.8324,Charas/Hashish,6.45,NCB
SZ003184,2020-08-02,2020,8,Punjab,Ludhiana,30.9976,74.551,Heroin,8.08,State Police
SZ003185,2019-11-18,2019,11,Andhra Pradesh,Vijayawada,15.5288,79.6725,Methamphetamine,7.57,NCB
SZ003186,2023-04-06,2023,4,Tamil Nadu,Tirunelveli,11.0847,78.7418,Cannabis (Ganja),700.53,DRI
SZ003187,2023-08-04,2023,8,Gujarat,Kutch,21.619,70.6418,Cannabis (Ganja),211.32,State Police
SZ003188,2021-01-08,2021,1,Karnataka,Mysuru,15.6832,76.3,Cannabis (Ganja),36.78,NCB
SZ003189,2023-09-04,2023,9,Tamil Nadu,Chennai,11.3097,78.8384,Heroin,4.25,NCB
SZ003190,2019-09-06,2019,9,Rajasthan,Jodhpur,26.3299,73.8509,Heroin,0.58,DRI
SZ003191,2023-05-18,2023,5,Mizoram,Lunglei,22.8465,93.0539,Heroin,1.96,NCB
SZ003192,2019-08-09,2019,8,Manipur,Imphal West,24.5274,93.227,Methamphetamine,4.2,Customs
SZ003193,2021-10-16,2021,10,Mizoram,Champhai,23.0517,92.7415,Cannabis (Ganja),385.99,Customs
SZ003194,2023-10-09,2023,10,Haryana,Gurugram,29.2524,75.9341,Charas/Hashish,1.58,NCB
SZ003195,2018-12-04,2018,12,Punjab,Amritsar,30.6619,75.7179,Heroin,3.01,NCB
SZ003196,2019-12-09,2019,12,Gujarat,Porbandar,22.575,71.0783,Cocaine,0.95,NCB
SZ003197,2020-07-09,2020,7,Gujarat,Ahmedabad,22.0898,71.0547,MDMA,0.22,NCB
SZ003198,2022-03-16,2022,3,Manipur,Churachandpur,24.596,94.3222,Cocaine,0.33,State Police
SZ003199,2021-08-15,2021,8,Odisha,Koraput,20.1591,84.631,Cocaine,1.1,NCB
SZ003200,2018-05-23,2018,5,Assam,Guwahati,25.7625,92.9322,Pharmaceutical Opioids,19.16,BSF
SZ003201,2023-04-15,2023,4,Andhra Pradesh,Guntur,16.706,79.7477,Methamphetamine,3.94,NCB
SZ003202,2022-11-16,2022,11,West Bengal,Malda,23.0445,88.5715,Cannabis (Ganja),165.84,Coast Guard
SZ003203,2022-07-23,2022,7,Uttar Pradesh,Kanpur,27.22,80.9247,Heroin,7.2,BSF
SZ003204,2023-11-26,2023,11,Telangana,Nizamabad,18.806,79.2177,Charas/Hashish,44.94,NCB
SZ003205,2023-06-07,2023,6,Rajasthan,Jaisalmer,26.5458,73.6324,MDMA,2.76,Customs
SZ003206,2024-02-24,2024,2,Delhi,North West Delhi,29.2554,77.6942,Charas/Hashish,10.55,State Police
SZ003207,2018-07-24,2018,7,Telangana,Warangal,17.4786,78.9249,Methamphetamine,9.58,State Police
SZ003208,2023-08-07,2023,8,Jammu and Kashmir,Baramulla,34.4123,77.115,Ketamine,4.21,NCB
SZ003209,2024-06-10,2024,6,Haryana,Karnal,28.3317,76.8805,MDMA,0.06,NCB
SZ003210,2024-10-12,2024,10,Punjab,Amritsar,31.1191,74.6474,Opium,31.43,Customs
SZ003211,2022-03-06,2022,3,Tamil Nadu,Coimbatore,11.7853,78.3404,Heroin,3.2,NCB
SZ003212,2020-10-26,2020,10,Haryana,Sirsa,28.8759,75.5103,Pharmaceutical Opioids,11.01,NCB
SZ003213,2020-06-20,2020,6,Gujarat,Ahmedabad,21.6563,70.824,Cannabis (Ganja),51.11,Customs
SZ003214,2021-06-16,2021,6,Andhra Pradesh,Anantapur,15.7415,80.0954,Charas/Hashish,6.88,NCB
SZ003215,2018-07-14,2018,7,Manipur,Imphal East,25.4578,93.258,Opium,3.46,BSF
SZ003216,2019-05-04,2019,5,Mizoram,Champhai,23.4375,92.8118,Methamphetamine,12.37,NCB
SZ003217,2020-11-07,2020,11,Karnataka,Mysuru,15.497,75.0824,Cocaine,1.4,NCB
SZ003218,2024-02-14,2024,2,Tamil Nadu,Tirunelveli,11.0778,78.9123,Heroin,0.31,NCB
SZ003219,2019-09-03,2019,9,Punjab,Ferozepur,31.0584,74.7183,Methamphetamine,1.49,NCB
SZ003220,2022-10-01,2022,10,Jammu and Kashmir,Jammu,34.4129,76.9753,Heroin,0.84,State Police
SZ003221,2023-12-12,2023,12,Rajasthan,Jodhpur,27.16,74.0197,Cannabis (Ganja),64.9,NCB
SZ003222,2022-10-12,2022,10,Odisha,Bhubaneswar,20.8798,85.5806,Charas/Hashish,0.42,State Police
SZ003223,2023-09-27,2023,9,Jammu and Kashmir,Baramulla,34.0347,77.2352,Heroin,15.34,State Police
SZ003224,2019-05-11,2019,5,Manipur,Imphal West,25.1869,93.931,Opium,29.92,State Police
SZ003225,2024-05-24,2024,5,Punjab,Tarn Taran,30.3869,76.0722,Charas/Hashish,2.77,Customs
SZ003226,2023-06-03,2023,6,Punjab,Ludhiana,30.6893,75.5449,Cocaine,0.73,State Police
SZ003227,2020-10-09,2020,10,Punjab,Ludhiana,31.9457,75.2563,Opium,0.55,NCB
SZ003228,2022-03-01,2022,3,Manipur,Churachandpur,24.9712,93.6113,Cannabis (Ganja),109.94,State Police
SZ003229,2022-04-25,2022,4,Gujarat,Surat,22.4402,71.2873,Cannabis (Ganja),71.38,State Police
SZ003230,2022-06-01,2022,6,West Bengal,North 24 Parganas,23.5166,87.5007,Cannabis (Ganja),75.18,NCB
SZ003231,2023-07-12,2023,7,Mizoram,Lunglei,23.5252,93.7282,Cannabis (Ganja),448.46,State Police
SZ003232,2019-12-27,2019,12,Mizoram,Champhai,23.0955,93.0365,Methamphetamine,3.22,NCB
SZ003233,2019-08-03,2019,8,Tamil Nadu,Madurai,11.0369,79.2917,Pharmaceutical Opioids,3.01,State Police
SZ003234,2019-05-20,2019,5,Haryana,Gurugram,29.4085,75.3287,Opium,5.38,NCB
SZ003235,2018-02-19,2018,2,Maharashtra,Thane,19.2017,76.232,Cannabis (Ganja),23.18,NCB
SZ003236,2018-08-02,2018,8,Tamil Nadu,Coimbatore,11.2032,78.9842,Charas/Hashish,3.36,NCB
SZ003237,2019-10-16,2019,10,Gujarat,Porbandar,21.9628,70.983,Opium,8.71,State Police
SZ003238,2020-12-26,2020,12,Telangana,Khammam,18.1614,79.7824,Cannabis (Ganja),12.44,State Police
SZ003239,2024-06-04,2024,6,Karnataka,Belagavi,15.349,76.4408,Methamphetamine,6.08,State Police
SZ003240,2024-07-18,2024,7,Delhi,East Delhi,28.4582,76.9734,Opium,4.11,NCB
SZ003241,2023-08-24,2023,8,Bihar,Patna,24.8659,86.047,Poppy Husk,205.14,Customs
SZ003242,2022-08-07,2022,8,Haryana,Sirsa,29.0431,76.4244,Cannabis (Ganja),244.93,NCB
SZ003243,2024-11-03,2024,11,Uttar Pradesh,Ghaziabad,26.2538,81.4871,Heroin,0.12,State Police
SZ003244,2023-07-22,2023,7,Maharashtra,Pune,19.691,75.328,Cannabis (Ganja),173.98,BSF
SZ003245,2022-12-03,2022,12,Rajasthan,Bikaner,27.6172,74.7594,Heroin,1.93,BSF
SZ003246,2022-11-11,2022,11,Maharashtra,Thane,20.0941,75.7396,Cannabis (Ganja),93.67,NCB
SZ003247,2020-12-13,2020,12,Karnataka,Mangaluru,15.6485,76.4115,Ketamine,1.06,Customs
SZ003248,2022-03-22,2022,3,Punjab,Tarn Taran,30.5423,75.8226,Opium,1.57,State Police
SZ003249,2023-05-04,2023,5,Haryana,Sirsa,28.8393,75.7851,MDMA,1.49,BSF
SZ003250,2022-01-12,2022,1,Karnataka,Bengaluru Urban,15.1869,75.7048,Pharmaceutical Opioids,8.22,NCB
SZ003251,2020-11-08,2020,11,Karnataka,Mangaluru,16.0365,76.1245,Cannabis (Ganja),10.33,State Police
SZ003252,2019-03-20,2019,3,Rajasthan,Barmer,27.7512,74.3499,Cannabis (Ganja),81.38,Coast Guard
SZ003253,2024-04-14,2024,4,Rajasthan,Jaisalmer,26.6503,74.3568,Methamphetamine,10.47,NCB
SZ003254,2021-01-01,2021,1,Gujarat,Bhavnagar,22.0128,71.7634,Cannabis (Ganja),73.59,BSF
SZ003255,2024-03-02,2024,3,Rajasthan,Kota,27.2573,73.8451,Methamphetamine,0.54,Customs
SZ003256,2019-02-11,2019,2,Mizoram,Aizawl,23.2484,92.4923,Charas/Hashish,2.18,BSF
SZ003257,2022-02-16,2022,2,Madhya Pradesh,Gwalior,22.9103,78.6313,Cannabis (Ganja),20.48,State Police
SZ003258,2023-08-13,2023,8,Assam,Karimganj,26.4605,92.561,Methamphetamine,7.84,State Police
SZ003259,2018-04-01,2018,4,Manipur,Chandel,24.453,94.124,Heroin,3.29,DRI
SZ003260,2024-10-26,2024,10,Bihar,Muzaffarpur,24.7752,84.6236,Heroin,0.31,Coast Guard
SZ003261,2024-08-02,2024,8,Jammu and Kashmir,Srinagar,34.5136,76.8876,Charas/Hashish,2.41,State Police
SZ003262,2023-02-22,2023,2,Rajasthan,Kota,27.2284,74.5983,Opium,17.68,BSF
SZ003263,2024-04-14,2024,4,Madhya Pradesh,Neemuch,22.9695,78.7186,Heroin,4.14,State Police
SZ003264,2019-06-21,2019,6,Punjab,Gurdaspur,31.217,74.8942,Cannabis (Ganja),271.81,NCB
SZ003265,2024-11-02,2024,11,Uttar Pradesh,Agra,26.7181,80.9377,Heroin,4.69,State Police
SZ003266,2020-06-25,2020,6,Odisha,Cuttack,21.6267,84.873,Cannabis (Ganja),27.74,NCB
SZ003267,2022-09-21,2022,9,Rajasthan,Jodhpur,26.8539,74.1368,Heroin,0.87,State Police
SZ003268,2023-12-18,2023,12,Mizoram,Champhai,22.6815,93.1074,Opium,14.61,NCB
SZ003269,2022-06-12,2022,6,Tamil Nadu,Madurai,11.7562,78.444,Cannabis (Ganja),12.52,State Police
SZ003270,2021-08-15,2021,8,Maharashtra,Thane,19.7712,76.1322,MDMA,3.18,Coast Guard
SZ003271,2018-08-08,2018,8,Punjab,Ferozepur,31.7641,75.3372,Methamphetamine,4.36,NCB
SZ003272,2019-04-11,2019,4,Rajasthan,Barmer,26.48,73.7223,Charas/Hashish,7.51,NCB
SZ003273,2019-04-24,2019,4,Kerala,Kollam,11.3684,76.0042,Cannabis (Ganja),83.3,NCB
SZ003274,2018-03-25,2018,3,Gujarat,Surat,22.3574,70.7965,Methamphetamine,4.51,State Police
SZ003275,2023-10-25,2023,10,Delhi,East Delhi,28.2241,76.4702,Methamphetamine,0.71,NCB
SZ003276,2024-12-09,2024,12,Gujarat,Porbandar,21.5656,70.741,Cannabis (Ganja),17.68,NCB
SZ003277,2019-03-16,2019,3,Delhi,North West Delhi,29.0289,77.3547,Pharmaceutical Opioids,0.26,State Police
SZ003278,2021-02-26,2021,2,Andhra Pradesh,Guntur,16.1549,80.3939,Heroin,5.49,State Police
SZ003279,2023-08-04,2023,8,Telangana,Nizamabad,18.5462,78.2772,Methamphetamine,2.16,BSF
SZ003280,2022-10-02,2022,10,Madhya Pradesh,Neemuch,22.5812,78.9354,Cannabis (Ganja),32.16,BSF
SZ003281,2024-05-13,2024,5,Andhra Pradesh,Vijayawada,16.2041,79.5928,Methamphetamine,1.91,NCB
SZ003282,2023-12-10,2023,12,West Bengal,Nadia,23.1226,87.1564,Pharmaceutical Opioids,26.54,NCB
SZ003283,2021-10-10,2021,10,West Bengal,North 24 Parganas,23.1944,87.8377,Heroin,0.73,NCB
SZ003284,2024-04-12,2024,4,Mizoram,Aizawl,23.847,92.3255,Heroin,3.72,NCB
SZ003285,2024-05-25,2024,5,Assam,Dibrugarh,26.4277,92.9298,Heroin,7.74,NCB
SZ003286,2024-10-02,2024,10,Odisha,Koraput,20.7627,84.3574,Cannabis (Ganja),262.85,NCB
SZ003287,2018-09-01,2018,9,Andhra Pradesh,Vijayawada,15.3609,79.6702,Opium,8.12,State Police
SZ003288,2019-03-25,2019,3,Punjab,Ferozepur,31.7388,75.5521,Ketamine,1.16,DRI
SZ003289,2021-08-09,2021,8,Haryana,Sirsa,29.293,75.4332,Charas/Hashish,2.41,Coast Guard
SZ003290,2019-11-18,2019,11,Haryana,Karnal,29.7567,76.109,MDMA,0.91,NCB
SZ003291,2019-06-01,2019,6,Manipur,Churachandpur,24.5346,93.7047,Opium,8.4,State Police
SZ003292,2020-01-23,2020,1,Mizoram,Lunglei,23.4982,93.6289,Pharmaceutical Opioids,10.96,NCB
SZ003293,2021-01-08,2021,1,Gujarat,Bhavnagar,21.7643,71.0159,Opium,12.63,NCB
SZ003294,2020-02-04,2020,2,Mizoram,Aizawl,22.7557,93.1941,Heroin,3.7,Coast Guard
SZ003295,2022-02-12,2022,2,Mizoram,Lunglei,23.0033,92.5706,MDMA,4.03,Customs
SZ003296,2019-07-21,2019,7,Assam,Guwahati,26.7271,92.5813,Cannabis (Ganja),68.89,NCB
SZ003297,2019-10-22,2019,10,Uttar Pradesh,Kanpur,26.1394,81.3695,Cocaine,0.05,State Police
SZ003298,2019-04-15,2019,4,Assam,Cachar,26.9431,92.2188,Opium,5.76,State Police
SZ003299,2024-03-07,2024,3,Bihar,Patna,24.8233,85.9816,Heroin,2.11,BSF
SZ003300,2018-07-13,2018,7,Assam,Cachar,25.5217,92.7505,Cannabis (Ganja),78.95,State Police
SZ003301,2018-05-19,2018,5,Andhra Pradesh,Anantapur,15.3666,80.326,Methamphetamine,1.59,Customs
SZ003302,2020-05-27,2020,5,Rajasthan,Jaisalmer,27.0586,73.7489,Cannabis (Ganja),54.99,Customs
SZ003303,2022-10-10,2022,10,Karnataka,Mangaluru,14.7507,75.3172,Cannabis (Ganja),148.5,DRI
SZ003304,2021-08-14,2021,8,Haryana,Faridabad,28.3097,75.793,Heroin,1.88,State Police
SZ003305,2024-12-25,2024,12,Jammu and Kashmir,Poonch,33.661,76.2558,Cannabis (Ganja),6.04,Customs
SZ003306,2024-05-11,2024,5,Delhi,East Delhi,28.844,76.7085,Cannabis (Ganja),231.82,Customs
SZ003307,2021-02-16,2021,2,Assam,Dibrugarh,25.8415,92.9991,Cannabis (Ganja),80.64,DRI
SZ003308,2023-11-23,2023,11,Maharashtra,Thane,20.531,76.4364,Cannabis (Ganja),346.24,State Police
SZ003309,2020-02-06,2020,2,Rajasthan,Bikaner,27.4804,73.7087,Cannabis (Ganja),223.76,BSF
SZ003310,2020-07-22,2020,7,Punjab,Ludhiana,31.9111,75.9998,Heroin,1.99,Coast Guard
SZ003311,2019-04-04,2019,4,Gujarat,Ahmedabad,22.6547,70.4716,Poppy Husk,45.62,State Police
SZ003312,2018-06-07,2018,6,Punjab,Amritsar,31.3922,75.0162,Pharmaceutical Opioids,23.31,Customs
SZ003313,2022-06-15,2022,6,Andhra Pradesh,Visakhapatnam,15.4767,79.255,Poppy Husk,9.3,NCB
SZ003314,2022-12-15,2022,12,Delhi,East Delhi,27.9785,76.323,Cocaine,8.42,Customs
SZ003315,2024-06-25,2024,6,Mizoram,Champhai,23.2879,92.252,Opium,124.31,NCB
SZ003316,2022-07-16,2022,7,Punjab,Amritsar,30.3548,75.8732,Poppy Husk,49.36,NCB
SZ003317,2023-04-25,2023,4,Tamil Nadu,Tirunelveli,11.1946,78.3183,Heroin,18.94,NCB
SZ003318,2020-09-01,2020,9,Odisha,Ganjam,20.5507,85.8385,Methamphetamine,7.75,BSF
SZ003319,2019-07-09,2019,7,Haryana,Faridabad,29.4455,76.1068,Pharmaceutical Opioids,20.1,State Police
SZ003320,2018-12-15,2018,12,Andhra Pradesh,Visakhapatnam,15.8317,80.1322,Methamphetamine,9.55,NCB
SZ003321,2020-02-16,2020,2,Gujarat,Porbandar,22.1581,71.1748,Cannabis (Ganja),136.91,Customs
SZ003322,2020-03-01,2020,3,Rajasthan,Barmer,27.6216,73.9095,Heroin,5.09,State Police
SZ003323,2024-02-10,2024,2,Gujarat,Surat,22.4014,70.6785,Methamphetamine,13.47,Customs
SZ003324,2021-02-17,2021,2,Kerala,Kozhikode,11.1259,75.8659,Charas/Hashish,12.15,NCB
SZ003325,2024-08-06,2024,8,Uttar Pradesh,Agra,26.9899,80.3162,Methamphetamine,3.85,State Police
SZ003326,2019-04-25,2019,4,Andhra Pradesh,Guntur,15.8618,80.1116,Cannabis (Ganja),235.21,State Police
SZ003327,2022-12-18,2022,12,Rajasthan,Barmer,27.4503,74.078,Methamphetamine,0.67,Coast Guard
SZ003328,2023-07-25,2023,7,Maharashtra,Nagpur,20.0764,75.7419,Poppy Husk,167.49,NCB
SZ003329,2018-07-26,2018,7,Assam,Cachar,26.1562,93.5401,Heroin,2.62,NCB
SZ003330,2022-09-13,2022,9,Gujarat,Ahmedabad,22.9093,71.5744,Heroin,1.4,NCB
SZ003331,2022-07-24,2022,7,Gujarat,Kutch,23.0398,70.5674,Heroin,1.35,DRI
SZ003332,2023-02-12,2023,2,Manipur,Chandel,24.1267,94.3056,MDMA,0.71,NCB
SZ003333,2022-07-24,2022,7,Maharashtra,Nashik,19.3335,75.1184,Cannabis (Ganja),42.56,NCB
SZ003334,2020-08-25,2020,8,Madhya Pradesh,Indore,22.4381,77.8874,Cannabis (Ganja),110.16,State Police
SZ003335,2021-05-12,2021,5,Delhi,East Delhi,28.346,77.2218,Cannabis (Ganja),14.72,DRI
SZ003336,2020-09-14,2020,9,Rajasthan,Kota,27.4901,74.5767,Pharmaceutical Opioids,0.63,NCB
SZ003337,2019-07-16,2019,7,Karnataka,Mangaluru,15.7142,75.9665,Cannabis (Ganja),10.56,Coast Guard
SZ003338,2020-10-02,2020,10,Mizoram,Aizawl,22.8423,93.2102,MDMA,0.58,Customs
SZ003339,2019-08-09,2019,8,Punjab,Amritsar,30.452,75.4351,Methamphetamine,11.78,NCB
SZ003340,2024-07-03,2024,7,Mizoram,Lunglei,23.1761,92.9734,Opium,2.62,State Police
SZ003341,2023-12-18,2023,12,West Bengal,North 24 Parganas,22.2447,87.758,Heroin,2.91,NCB
SZ003342,2018-12-15,2018,12,Kerala,Kollam,11.451,76.2948,Cannabis (Ganja),67.25,NCB
SZ003343,2021-11-23,2021,11,Kerala,Kozhikode,10.3788,75.6353,Poppy Husk,103.56,NCB
SZ003344,2024-11-14,2024,11,Haryana,Karnal,29.1519,76.3572,Methamphetamine,22.01,DRI
SZ003345,2023-02-22,2023,2,Gujarat,Bhavnagar,22.5564,71.181,Heroin,2.21,BSF
SZ003346,2021-08-19,2021,8,Madhya Pradesh,Gwalior,22.8509,78.5638,Cocaine,0.11,BSF
SZ003347,2024-01-12,2024,1,Jammu and Kashmir,Poonch,34.4009,76.3532,Heroin,1.74,Customs
SZ003348,2022-02-13,2022,2,Assam,Karimganj,26.0621,92.4463,Charas/Hashish,5.53,State Police
SZ003349,2023-06-06,2023,6,Tamil Nadu,Chennai,11.1769,78.8789,Opium,18.85,Customs
SZ003350,2020-07-17,2020,7,Kerala,Kochi,10.8103,76.1225,Cannabis (Ganja),149.84,NCB
SZ003351,2019-08-17,2019,8,Kerala,Kochi,11.2075,76.2528,Opium,4.99,Coast Guard
SZ003352,2022-01-11,2022,1,Punjab,Ferozepur,31.7321,74.8339,Cannabis (Ganja),391.38,NCB
SZ003353,2024-03-22,2024,3,Bihar,Patna,25.1601,84.812,Cannabis (Ganja),13.74,State Police
SZ003354,2019-05-18,2019,5,Jammu and Kashmir,Jammu,33.4426,76.8705,Cannabis (Ganja),213.73,Customs
SZ003355,2019-12-25,2019,12,Jammu and Kashmir,Baramulla,33.279,77.0603,Heroin,3.51,DRI
SZ003356,2020-02-15,2020,2,Rajasthan,Jaisalmer,26.5674,74.8427,Cannabis (Ganja),74.91,Customs
SZ003357,2023-01-19,2023,1,Rajasthan,Barmer,27.7081,74.655,Pharmaceutical Opioids,20.77,BSF
SZ003358,2022-09-05,2022,9,Kerala,Kochi,10.7775,76.3637,Methamphetamine,15.92,NCB
SZ003359,2021-02-06,2021,2,Uttar Pradesh,Agra,27.5042,81.6987,Ketamine,1.33,NCB
SZ003360,2020-12-23,2020,12,Assam,Cachar,25.744,93.2182,Charas/Hashish,0.9,NCB
SZ003361,2018-11-04,2018,11,Uttar Pradesh,Lucknow,26.2303,80.3139,Methamphetamine,7.55,DRI
SZ003362,2020-09-23,2020,9,Odisha,Koraput,20.4661,85.5217,Heroin,0.34,State Police
SZ003363,2023-03-15,2023,3,West Bengal,Malda,23.1981,87.4698,Cannabis (Ganja),41.32,NCB
SZ003364,2021-02-22,2021,2,West Bengal,Nadia,23.2148,88.1817,Cannabis (Ganja),15.12,State Police
SZ003365,2021-02-27,2021,2,Manipur,Churachandpur,23.8894,93.6306,Heroin,3.41,Customs
SZ003366,2018-10-13,2018,10,Assam,Dibrugarh,26.6303,92.5532,Heroin,4.36,State Police
SZ003367,2018-11-20,2018,11,Mizoram,Lunglei,22.7132,93.2915,Heroin,0.55,NCB
SZ003368,2021-10-23,2021,10,Haryana,Faridabad,29.4232,75.8967,Cannabis (Ganja),62.27,State Police
SZ003369,2023-08-01,2023,8,Karnataka,Mangaluru,15.4914,75.8521,Opium,3.62,Customs
SZ003370,2019-12-03,2019,12,Bihar,Patna,25.3495,85.1764,Heroin,0.49,NCB
SZ003371,2021-11-07,2021,11,Jammu and Kashmir,Srinagar,33.6375,75.7911,Cannabis (Ganja),34.8,Customs
SZ003372,2019-08-18,2019,8,Manipur,Imphal West,24.2293,93.2046,Charas/Hashish,3.36,State Police
SZ003373,2023-01-25,2023,1,Uttar Pradesh,Lucknow,26.8196,80.4202,Charas/Hashish,7.02,State Police
SZ003374,2021-11-27,2021,11,Delhi,East Delhi,28.1057,77.7143,Cannabis (Ganja),38.57,NCB
SZ003375,2023-01-27,2023,1,Jammu and Kashmir,Poonch,33.1952,75.886,Cannabis (Ganja),28.94,NCB
SZ003376,2022-06-08,2022,6,Assam,Cachar,26.9683,92.8436,Methamphetamine,11.84,State Police
SZ003377,2024-12-26,2024,12,Telangana,Warangal,18.0777,78.5616,Opium,61.32,DRI
SZ003378,2018-11-04,2018,11,Madhya Pradesh,Gwalior,23.2842,78.0485,Pharmaceutical Opioids,1.57,NCB
